time,actual,predicted_rf
2020-04-14 00:10:00,34.56,34.516694794101426
2020-04-14 00:15:00,34.59,34.53003196256986
2020-04-14 00:20:00,34.6,34.574518218058934
2020-04-14 00:25:00,34.61,34.57621201975596
2020-04-14 00:30:00,34.59,34.6088613312674
2020-04-14 00:35:00,34.58,34.574518218058934
2020-04-14 00:40:00,34.6,34.55731667728391
2020-04-14 00:45:00,34.61,34.57621201975596
2020-04-14 00:50:00,34.6,34.6088613312674
2020-04-14 00:55:00,34.58,34.57621201975596
2020-04-14 01:00:00,34.57,34.55731667728391
2020-04-14 01:05:00,34.56,34.54402181489481
2020-04-14 01:10:00,34.52,34.52181473740906
2020-04-14 01:15:00,34.57,34.49921086337841
2020-04-14 01:20:00,34.6,34.54678008672498
2020-04-14 01:25:00,34.61,34.57564089889826
2020-04-14 01:30:00,34.6,34.6088613312674
2020-04-14 01:35:00,34.58,34.57564089889826
2020-04-14 01:40:00,34.58,34.55619379821638
2020-04-14 01:45:00,34.62,34.55674555642621
2020-04-14 01:50:00,34.66,34.62977208192587
2020-04-14 01:55:00,34.63,34.66386817758726
2020-04-14 02:00:00,34.62,34.65251807672534
2020-04-14 02:05:00,34.59,34.629427541052415
2020-04-14 02:10:00,34.57,34.5721318906931
2020-04-14 02:15:00,34.56,34.54402181489481
2020-04-14 02:20:00,34.56,34.52181473740906
2020-04-14 02:25:00,34.56,34.521262979199236
2020-04-14 02:30:00,34.56,34.52181473740906
2020-04-14 02:35:00,34.54,34.52181473740906
2020-04-14 02:40:00,34.5,34.515639886296114
2020-04-14 02:45:00,34.47,34.497159352314696
2020-04-14 02:50:00,34.42,34.47716768719337
2020-04-14 02:55:00,34.46,34.393490922344476
2020-04-14 03:00:00,34.43,34.4607361906998
2020-04-14 03:05:00,34.43,34.40751563299666
2020-04-14 03:10:00,34.45,34.40985448356338
2020-04-14 03:15:00,34.43,34.4616663455274
2020-04-14 03:20:00,34.41,34.40923421859023
2020-04-14 03:25:00,34.4,34.39630397697402
2020-04-14 03:30:00,34.41,34.39493340973962
2020-04-14 03:35:00,34.43,34.39744310450597
2020-04-14 03:40:00,34.47,34.41061222339549
2020-04-14 03:45:00,34.52,34.486946665785034
2020-04-14 03:50:00,34.52,34.52546285269119
2020-04-14 03:55:00,34.52,34.51988769392581
2020-04-14 04:00:00,34.46,34.515343363379195
2020-04-14 04:05:00,34.42,34.45686292596667
2020-04-14 04:10:00,34.39,34.395256088518316
2020-04-14 04:15:00,34.36,34.373645526457544
2020-04-14 04:20:00,34.34,34.3136550006653
2020-04-14 04:25:00,34.34,34.31245193856729
2020-04-14 04:30:00,34.34,34.313231216380636
2020-04-14 04:35:00,34.28,34.313729176396954
2020-04-14 04:40:00,34.26,34.26261369515803
2020-04-14 04:45:00,34.29,34.2588381675761
2020-04-14 04:50:00,34.27,34.281300425847014
2020-04-14 04:55:00,34.24,34.26011496850114
2020-04-14 05:00:00,34.26,34.23032604487322
2020-04-14 05:05:00,34.28,34.25941406368329
2020-04-14 05:10:00,34.24,34.27767293030441
2020-04-14 05:15:00,34.23,34.226363899168554
2020-04-14 05:20:00,34.23,34.19986487968517
2020-04-14 05:25:00,34.23,34.19986487968517
2020-04-14 05:30:00,34.22,34.20184284787622
2020-04-14 05:35:00,34.22,34.18988754469538
2020-04-14 05:40:00,34.21,34.192741331913695
2020-04-14 05:45:00,34.18,34.19152981939631
2020-04-14 05:50:00,34.17,34.189629762142296
2020-04-14 05:55:00,34.16,34.14526653101663
2020-04-14 06:00:00,34.12,34.12068411885375
2020-04-14 06:05:00,34.15,34.11546236775734
2020-04-14 06:10:00,34.14,34.12623563216623
2020-04-14 06:15:00,34.11,34.127868316812645
2020-04-14 06:20:00,34.11,34.11329523373805
2020-04-14 06:25:00,34.07,34.11346382348164
2020-04-14 06:30:00,34.05,34.06018079837574
2020-04-14 06:35:00,34.05,34.05006233262736
2020-04-14 06:40:00,34.04,34.05062062755824
2020-04-14 06:45:00,34.02,34.05009105070914
2020-04-14 06:50:00,33.99,34.02305622934283
2020-04-14 06:55:00,33.96,34.00840668517962
2020-04-14 07:00:00,33.92,33.944135712639024
2020-04-14 07:05:00,33.94,33.91970789744207
2020-04-14 07:10:00,33.96,33.94184631439012
2020-04-14 07:15:00,33.95,33.94718855172801
2020-04-14 07:20:00,33.94,33.94250694419759
2020-04-14 07:25:00,33.96,33.94111090690156
2020-04-14 07:30:00,33.96,33.94703580777847
2020-04-14 07:35:00,33.96,33.946383951014546
2020-04-14 07:40:00,33.96,33.94596314321677
2020-04-14 07:45:00,34.01,33.94596314321677
2020-04-14 07:50:00,34.0,34.02096177948442
2020-04-14 07:55:00,33.97,34.01424754065588
2020-04-14 08:00:00,33.97,33.94693856608374
2020-04-14 08:05:00,33.95,33.94713642890348
2020-04-14 08:10:00,33.92,33.94142040364122
2020-04-14 08:15:00,33.9,33.921298410207804
2020-04-14 08:20:00,33.89,33.90618985159992
2020-04-14 08:25:00,33.89,33.85837056851226
2020-04-14 08:30:00,33.91,33.85926291412636
2020-04-14 08:35:00,33.92,33.917081975830094
2020-04-14 08:40:00,33.92,33.920148643381395
2020-04-14 08:45:00,33.92,33.920908027115644
2020-04-14 08:50:00,33.92,33.920908027115644
2020-04-14 08:55:00,33.9,33.920908027115644
2020-04-14 09:00:00,33.9,33.908416755560346
2020-04-14 09:05:00,33.9,33.91194133572916
2020-04-14 09:10:00,33.9,33.91302556695771
2020-04-14 09:15:00,33.91,33.91302556695771
2020-04-14 09:20:00,33.92,33.920443838509726
2020-04-14 09:25:00,33.91,33.92440285167514
2020-04-14 09:30:00,33.91,33.91804139272827
2020-04-14 09:35:00,33.87,33.91804139272827
2020-04-14 09:40:00,33.87,33.84077100754268
2020-04-14 09:45:00,33.87,33.843425825465545
2020-04-14 09:50:00,33.85,33.8440644826799
2020-04-14 09:55:00,33.83,33.84075588946195
2020-04-14 10:00:00,33.87,33.83831602318246
2020-04-14 10:05:00,33.85,33.846155662160214
2020-04-14 10:10:00,33.85,33.84075588946195
2020-04-14 10:15:00,33.89,33.84160350850957
2020-04-14 10:20:00,33.89,33.87542063823915
2020-04-14 10:25:00,33.9,33.87236171050611
2020-04-14 10:30:00,33.9,33.915980173308505
2020-04-14 10:35:00,33.89,33.9186899171416
2020-04-14 10:40:00,33.89,33.864782339394594
2020-04-14 10:45:00,33.9,33.864539432815725
2020-04-14 10:50:00,33.88,33.91685901118512
2020-04-14 10:55:00,33.87,33.84794177979368
2020-04-14 11:00:00,33.86,33.84248964945309
2020-04-14 11:05:00,33.86,33.8401172322476
2020-04-14 11:10:00,33.89,33.84160350850957
2020-04-14 11:15:00,33.89,33.8723487193795
2020-04-14 11:20:00,33.87,33.86928979164647
2020-04-14 11:25:00,33.88,33.84166335315679
2020-04-14 11:30:00,33.94,33.850596597716546
2020-04-14 11:35:00,33.94,33.9541343209856
2020-04-14 11:40:00,33.93,33.94518913832179
2020-04-14 11:45:00,33.96,33.92740417739364
2020-04-14 11:50:00,33.98,33.95108944197048
2020-04-14 11:55:00,33.98,33.957483316063126
2020-04-14 12:00:00,33.93,33.953171863224476
2020-04-14 12:05:00,33.94,33.926144027336576
2020-04-14 12:10:00,33.95,33.944067121686004
2020-04-14 12:15:00,33.97,33.94602780882796
2020-04-14 12:20:00,34.0,33.94978852723555
2020-04-14 12:25:00,34.03,34.015836559910376
2020-04-14 12:30:00,34.05,34.04227590265419
2020-04-14 12:35:00,34.06,34.05124443708205
2020-04-14 12:40:00,34.06,34.05389063277715
2020-04-14 12:45:00,34.03,34.05389063277715
2020-04-14 12:50:00,34.04,34.04052995874303
2020-04-14 12:55:00,34.04,34.05009105070914
2020-04-14 13:00:00,34.06,34.05009105070914
2020-04-14 13:05:00,34.06,34.05389063277715
2020-04-14 13:10:00,34.06,34.05389063277715
2020-04-14 13:15:00,34.08,34.05389063277715
2020-04-14 13:20:00,34.11,34.06221254211389
2020-04-14 13:25:00,34.17,34.123229913468315
2020-04-14 13:30:00,34.15,34.170812801777664
2020-04-14 13:35:00,34.14,34.135670616089094
2020-04-14 13:40:00,34.14,34.13287804638898
2020-04-14 13:45:00,34.14,34.13380349281755
2020-04-14 13:50:00,34.18,34.131715686623764
2020-04-14 13:55:00,34.19,34.21323611664231
2020-04-14 14:00:00,34.19,34.21310191775345
2020-04-14 14:05:00,34.18,34.210165723104325
2020-04-14 14:10:00,34.2,34.20280058725587
2020-04-14 14:15:00,34.21,34.20785949612049
2020-04-14 14:20:00,34.21,34.209002974369184
2020-04-14 14:25:00,34.26,34.201956918188976
2020-04-14 14:30:00,34.24,34.26588177412147
2020-04-14 14:35:00,34.21,34.23855645480824
2020-04-14 14:40:00,34.26,34.18781308647369
2020-04-14 14:45:00,34.3,34.2651275006172
2020-04-14 14:50:00,34.29,34.313574757483515
2020-04-14 14:55:00,34.3,34.28467583929799
2020-04-14 15:00:00,34.28,34.309364828901906
2020-04-14 15:05:00,34.27,34.27855222377022
2020-04-14 15:10:00,34.26,34.262327301222896
2020-04-14 15:15:00,34.24,34.257746599568456
2020-04-14 15:20:00,34.29,34.22483835484194
2020-04-14 15:25:00,34.32,34.2804949125331
2020-04-14 15:30:00,34.3,34.31080621224774
2020-04-14 15:35:00,34.28,34.30628869417763
2020-04-14 15:40:00,34.29,34.27741568122241
2020-04-14 15:45:00,34.3,34.28259389821392
2020-04-14 15:50:00,34.32,34.30346247997275
2020-04-14 15:55:00,34.34,34.30878602164001
2020-04-14 16:00:00,34.36,34.317038065093705
2020-04-14 16:05:00,34.38,34.31828256789658
2020-04-14 16:10:00,34.33,34.39036419182318
2020-04-14 16:15:00,34.35,34.31037421703295
2020-04-14 16:20:00,34.37,34.31649423507077
2020-04-14 16:25:00,34.35,34.384061446386994
2020-04-14 16:30:00,34.36,34.314808173669235
2020-04-14 16:35:00,34.38,34.31778460788026
2020-04-14 16:40:00,34.35,34.38765266992162
2020-04-14 16:45:00,34.37,34.31431021365292
2020-04-14 16:50:00,34.38,34.37966092410902
2020-04-14 16:55:00,34.41,34.386080063151
2020-04-14 17:00:00,34.45,34.40354121263214
2020-04-14 17:05:00,34.46,34.46467669137816
2020-04-14 17:10:00,34.43,34.466474426449366
2020-04-14 17:15:00,34.44,34.41249135713562
2020-04-14 17:20:00,34.46,34.44512523515985
2020-04-14 17:25:00,34.47,34.46420514073508
2020-04-14 17:30:00,34.49,34.49114546986936
2020-04-14 17:35:00,34.49,34.513589582878836
2020-04-14 17:40:00,34.51,34.5111139433195
2020-04-14 17:45:00,34.52,34.52319405503434
2020-04-14 17:50:00,34.55,34.52446277368231
2020-04-14 17:55:00,34.52,34.532554245491994
2020-04-14 18:00:00,34.56,34.51073950351839
2020-04-14 18:05:00,34.51,34.53679450379729
2020-04-14 18:10:00,34.53,34.503387465205805
2020-04-14 18:15:00,34.54,34.532773772678254
2020-04-14 18:20:00,34.54,34.5319035236521
2020-04-14 18:25:00,34.54,34.53102019802262
2020-04-14 18:30:00,34.55,34.53046960811994
2020-04-14 18:35:00,34.55,34.531050164953804
2020-04-14 18:40:00,34.56,34.52073587556407
2020-04-14 18:45:00,34.56,34.524976133869366
2020-04-14 18:50:00,34.52,34.52286964521437
2020-04-14 18:55:00,34.53,34.4997819842361
2020-04-14 19:00:00,34.56,34.52385711145691
2020-04-14 19:05:00,34.58,34.53051574951747
2020-04-14 19:10:00,34.58,34.55731667728391
2020-04-14 19:15:00,34.51,34.55731667728391
2020-04-14 19:20:00,34.51,34.494079705281024
2020-04-14 19:25:00,34.6,34.506391767932286
2020-04-14 19:30:00,34.59,34.58164443018415
2020-04-14 19:35:00,34.57,34.574518218058934
2020-04-14 19:40:00,34.51,34.544592935752505
2020-04-14 19:45:00,34.49,34.494079705281024
2020-04-14 19:50:00,34.51,34.495143283405525
2020-04-14 19:55:00,34.54,34.51013620494269
2020-04-14 20:00:00,34.55,34.527622289911626
2020-04-14 20:05:00,34.54,34.52268409363515
2020-04-14 20:10:00,34.59,34.518801282756414
2020-04-14 20:15:00,34.58,34.57535410041187
2020-04-14 20:20:00,34.57,34.55731667728391
2020-04-14 20:25:00,34.57,34.544592935752505
2020-04-14 20:30:00,34.59,34.544592935752505
2020-04-14 20:35:00,34.6,34.574518218058934
2020-04-14 20:40:00,34.62,34.57564089889826
2020-04-14 20:45:00,34.64,34.62977208192587
2020-04-14 20:50:00,34.67,34.65605311976514
2020-04-14 20:55:00,34.67,34.67292833798421
2020-04-14 21:00:00,34.68,34.66702673803433
2020-04-14 21:05:00,34.68,34.675717554903216
2020-04-14 21:10:00,34.65,34.677251720967035
2020-04-14 21:15:00,34.69,34.65541390203916
2020-04-14 21:20:00,34.69,34.68671648243561
2020-04-14 21:25:00,34.72,34.68385410602732
2020-04-14 21:30:00,34.74,34.74569673404754
2020-04-14 21:35:00,34.76,34.779429217182326
2020-04-14 21:40:00,34.78,34.79424848706471
2020-04-14 21:45:00,34.77,34.79577116921783
2020-04-14 21:50:00,34.77,34.789591646732745
2020-04-14 21:55:00,34.8,34.778893424169226
2020-04-14 22:00:00,34.85,34.822291248475636
2020-04-14 22:05:00,34.83,34.87767194737006
2020-04-14 22:10:00,34.8,34.84732816759837
2020-04-14 22:15:00,34.87,34.79246161840213
2020-04-14 22:20:00,34.87,34.87511704109024
2020-04-14 22:25:00,34.85,34.87586241071356
2020-04-14 22:30:00,34.87,34.85761028366363
2020-04-14 22:35:00,34.86,34.86544460065722
2020-04-14 22:40:00,34.84,34.86573034343661
2020-04-14 22:45:00,34.79,34.84321903892152
2020-04-14 22:50:00,34.73,34.736931748196945
2020-04-14 22:55:00,34.77,34.71879207942088
2020-04-14 23:00:00,34.75,34.76945998899676
2020-04-14 23:05:00,34.78,34.768619212787414
2020-04-14 23:10:00,34.78,34.76847506133207
2020-04-14 23:15:00,34.84,34.78805573634368
2020-04-14 23:20:00,34.83,34.86529075121719
2020-04-14 23:25:00,34.84,34.84957068032287
2020-04-14 23:30:00,34.86,34.85364209635438
2020-04-14 23:35:00,34.86,34.87070882394148
2020-04-14 23:40:00,34.86,34.869869490608146
2020-04-14 23:45:00,34.89,34.864408129217296
2020-04-14 23:50:00,34.92,34.887270201769205
2020-04-14 23:55:00,34.9,34.948180112662975
2020-04-15 00:00:00,34.95,34.893377374587985
2020-04-15 00:05:00,34.91,34.94820628015926
2020-04-15 00:10:00,34.92,34.93275468865404
2020-04-15 00:15:00,34.88,34.94005116701275
2020-04-15 00:20:00,34.88,34.8723562259538
2020-04-15 00:25:00,34.89,34.87364731972074
2020-04-15 00:30:00,34.89,34.88269098315309
2020-04-15 00:35:00,34.9,34.88238181597609
2020-04-15 00:40:00,34.9,34.892410982401266
2020-04-15 00:45:00,34.92,34.893357424878
2020-04-15 00:50:00,34.88,34.94097838376152
2020-04-15 00:55:00,34.88,34.873302668430526
2020-04-15 01:00:00,34.86,34.87431607512264
2020-04-15 01:05:00,34.83,34.86065121999859
2020-04-15 01:10:00,34.87,34.819367799523604
2020-04-15 01:15:00,34.89,34.868320447024765
2020-04-15 01:20:00,34.9,34.889298444517166
2020-04-15 01:25:00,34.92,34.89617031449787
2020-04-15 01:30:00,34.91,34.94097838376152
2020-04-15 01:35:00,34.88,34.93344716514307
2020-04-15 01:40:00,34.9,34.873302668430526
2020-04-15 01:45:00,34.88,34.89147993498113
2020-04-15 01:50:00,34.86,34.87802302603488
2020-04-15 01:55:00,34.89,34.85602638002549
2020-04-15 02:00:00,34.88,34.88570099012138
2020-04-15 02:05:00,34.84,34.879006454639395
2020-04-15 02:10:00,34.8,34.8352137274968
2020-04-15 02:15:00,34.76,34.775508292314555
2020-04-15 02:20:00,34.73,34.73588639335562
2020-04-15 02:25:00,34.74,34.728216100366666
2020-04-15 02:30:00,34.73,34.751964967680095
2020-04-15 02:35:00,34.73,34.744882461739024
2020-04-15 02:40:00,34.73,34.755410846695725
2020-04-15 02:45:00,34.73,34.756266388527074
2020-04-15 02:50:00,34.8,34.7551941157998
2020-04-15 02:55:00,34.81,34.828526053182365
2020-04-15 03:00:00,34.76,34.835530210440645
2020-04-15 03:05:00,34.78,34.76993616936714
2020-04-15 03:10:00,34.74,34.76937028068273
2020-04-15 03:15:00,34.78,34.76396397229909
2020-04-15 03:20:00,34.81,34.77536966280405
2020-04-15 03:25:00,34.79,34.83422024232831
2020-04-15 03:30:00,34.78,34.77301959903118
2020-04-15 03:35:00,34.75,34.76872811006349
2020-04-15 03:40:00,34.79,34.759806244032475
2020-04-15 03:45:00,34.79,34.77536966280405
2020-04-15 03:50:00,34.79,34.78805573634368
2020-04-15 03:55:00,34.79,34.77388524494122
2020-04-15 04:00:00,34.77,34.77388524494122
2020-04-15 04:05:00,34.8,34.774434915560455
2020-04-15 04:10:00,34.83,34.8159158627699
2020-04-15 04:15:00,34.79,34.851455031444935
2020-04-15 04:20:00,34.71,34.7713169553543
2020-04-15 04:25:00,34.75,34.67485791935146
2020-04-15 04:30:00,34.74,34.76125821848079
2020-04-15 04:35:00,34.76,34.7675187100892
2020-04-15 04:40:00,34.77,34.78216181908646
2020-04-15 04:45:00,34.67,34.7897130130582
2020-04-15 04:50:00,34.68,34.65783058597728
2020-04-15 04:55:00,34.65,34.669505560772194
2020-04-15 05:00:00,34.66,34.65541390203916
2020-04-15 05:05:00,34.67,34.65991672768563
2020-04-15 05:10:00,34.67,34.67001748460288
2020-04-15 05:15:00,34.67,34.66702673803433
2020-04-15 05:20:00,34.66,34.66598614151403
2020-04-15 05:25:00,34.67,34.65779948988901
2020-04-15 05:30:00,34.66,34.66897688808258
2020-04-15 05:35:00,34.62,34.658840086409306
2020-04-15 05:40:00,34.64,34.625778613858124
2020-04-15 05:45:00,34.65,34.65605311976514
2020-04-15 05:50:00,34.64,34.66321975653463
2020-04-15 05:55:00,34.64,34.654277879275696
2020-04-15 06:00:00,34.61,34.65605311976514
2020-04-15 06:05:00,34.58,34.60776644317171
2020-04-15 06:10:00,34.63,34.55510074857099
2020-04-15 06:15:00,34.61,34.6528713637219
2020-04-15 06:20:00,34.61,34.608516790393935
2020-04-15 06:25:00,34.57,34.607768281622
2020-04-15 06:30:00,34.56,34.54347005668498
2020-04-15 06:35:00,34.56,34.521262979199236
2020-04-15 06:40:00,34.56,34.521262979199236
2020-04-15 06:45:00,34.54,34.521262979199236
2020-04-15 06:50:00,34.53,34.5150881280863
2020-04-15 06:55:00,34.48,34.51934581135462
2020-04-15 07:00:00,34.47,34.47909719929978
2020-04-15 07:05:00,34.45,34.47743885110644
2020-04-15 07:10:00,34.49,34.45417956355242
2020-04-15 07:15:00,34.46,34.501214793797374
2020-04-15 07:20:00,34.43,34.45834758703583
2020-04-15 07:25:00,34.46,34.40927208949701
2020-04-15 07:30:00,34.53,34.46393128737066
2020-04-15 07:35:00,34.5,34.531131163393624
2020-04-15 07:40:00,34.53,34.50324301060492
2020-04-15 07:45:00,34.51,34.52151582427926
2020-04-15 07:50:00,34.46,34.50492707503721
2020-04-15 07:55:00,34.49,34.45934363869087
2020-04-15 08:00:00,34.53,34.50781859038304
2020-04-15 08:05:00,34.47,34.53894474050623
2020-04-15 08:10:00,34.43,34.47587208372567
2020-04-15 08:15:00,34.45,34.40993087046009
2020-04-15 08:20:00,34.4,34.46165093141472
2020-04-15 08:25:00,34.38,34.38911807081491
2020-04-15 08:30:00,34.38,34.374363608134324
2020-04-15 08:35:00,34.41,34.380725155903704
2020-04-15 08:40:00,34.39,34.40205778189621
2020-04-15 08:45:00,34.39,34.37585827693568
2020-04-15 08:50:00,34.39,34.37641244906836
2020-04-15 08:55:00,34.37,34.37700876100726
2020-04-15 09:00:00,34.36,34.37151248378535
2020-04-15 09:05:00,34.34,34.31753675863834
2020-04-15 09:10:00,34.33,34.313231216380636
2020-04-15 09:15:00,34.36,34.31037421703295
2020-04-15 09:20:00,34.35,34.32124586712778
2020-04-15 09:25:00,34.31,34.314808173669235
2020-04-15 09:30:00,34.32,34.28477707016189
2020-04-15 09:35:00,34.38,34.310453485754834
2020-04-15 09:40:00,34.39,34.3889781290886
2020-04-15 09:45:00,34.37,34.386276236904784
2020-04-15 09:50:00,34.37,34.37406960753117
2020-04-15 09:55:00,34.37,34.382331352485
2020-04-15 10:00:00,34.36,34.38373579477202
2020-04-15 10:05:00,34.36,34.31778460788026
2020-04-15 10:10:00,34.38,34.31778460788026
2020-04-15 10:15:00,34.38,34.384616107107036
2020-04-15 10:20:00,34.32,34.384616107107036
2020-04-15 10:25:00,34.37,34.29921190965426
2020-04-15 10:30:00,34.36,34.383762061199
2020-04-15 10:35:00,34.38,34.31828256789658
2020-04-15 10:40:00,34.37,34.384616107107036
2020-04-15 10:45:00,34.37,34.38057695730513
2020-04-15 10:50:00,34.35,34.382331352485
2020-04-15 10:55:00,34.36,34.31431021365292
2020-04-15 11:00:00,34.41,34.31778460788026
2020-04-15 11:05:00,34.39,34.40385346799306
2020-04-15 11:10:00,34.43,34.37873595252574
2020-04-15 11:15:00,34.44,34.412370019222905
2020-04-15 11:20:00,34.43,34.446192139921756
2020-04-15 11:25:00,34.42,34.41210799913916
2020-04-15 11:30:00,34.47,34.398573422798925
2020-04-15 11:35:00,34.41,34.49161960677412
2020-04-15 11:40:00,34.44,34.39364042468938
2020-04-15 11:45:00,34.43,34.44473509074143
2020-04-15 11:50:00,34.43,34.41073418961535
2020-04-15 11:55:00,34.4,34.41073418961535
2020-04-15 12:00:00,34.35,34.39379428220767
2020-04-15 12:05:00,34.39,34.30976512398181
2020-04-15 12:10:00,34.47,34.38446783909958
2020-04-15 12:15:00,34.45,34.49351511903916
2020-04-15 12:20:00,34.42,34.460592808218465
2020-04-15 12:25:00,34.43,34.395467146182966
2020-04-15 12:30:00,34.43,34.41242668045784
2020-04-15 12:35:00,34.44,34.411936570567725
2020-04-15 12:40:00,34.45,34.442911711730375
2020-04-15 12:45:00,34.47,34.46092905641472
2020-04-15 12:50:00,34.49,34.4890498649103
2020-04-15 12:55:00,34.49,34.511924029196386
2020-04-15 13:00:00,34.5,34.50944838963705
2020-04-15 13:05:00,34.55,34.5132605233517
2020-04-15 13:10:00,34.56,34.53505272188302
2020-04-15 13:15:00,34.57,34.532831800396785
2020-04-15 13:20:00,34.57,34.55320137970567
2020-04-15 13:25:00,34.58,34.55271759275806
2020-04-15 13:30:00,34.58,34.55951390639484
2020-04-15 13:35:00,34.63,34.55951390639484
2020-04-15 13:40:00,34.64,34.6539644133673
2020-04-15 13:45:00,34.62,34.65605311976514
2020-04-15 13:50:00,34.6,34.629427541052415
2020-04-15 13:55:00,34.59,34.57597493124764
2020-04-15 14:00:00,34.62,34.576138647894595
2020-04-15 14:05:00,34.61,34.62977208192587
2020-04-15 14:10:00,34.61,34.608516790393935
2020-04-15 14:15:00,34.6,34.6088613312674
2020-04-15 14:20:00,34.6,34.57621201975596
2020-04-15 14:25:00,34.6,34.57621201975596
2020-04-15 14:30:00,34.63,34.57621201975596
2020-04-15 14:35:00,34.65,34.6539644133673
2020-04-15 14:40:00,34.66,34.66321975653463
2020-04-15 14:45:00,34.67,34.66095732420593
2020-04-15 14:50:00,34.67,34.67001748460288
2020-04-15 14:55:00,34.67,34.66702673803433
2020-04-15 15:00:00,34.68,34.66598614151403
2020-04-15 15:05:00,34.68,34.67196644767711
2020-04-15 15:10:00,34.7,34.67065172096704
2020-04-15 15:15:00,34.72,34.69028099306402
2020-04-15 15:20:00,34.75,34.74651320914333
2020-04-15 15:25:00,34.69,34.789279675660126
2020-04-15 15:30:00,34.72,34.680806387538574
2020-04-15 15:35:00,34.7,34.7403753874395
2020-04-15 15:40:00,34.71,34.686112322137916
2020-04-15 15:45:00,34.69,34.68606744782125
2020-04-15 15:50:00,34.69,34.6804392134771
2020-04-15 15:55:00,34.71,34.6804392134771
2020-04-15 16:00:00,34.71,34.68606744782125
2020-04-15 16:05:00,34.69,34.68606744782125
2020-04-15 16:10:00,34.7,34.6804392134771
2020-04-15 16:15:00,34.74,34.68379231546849
2020-04-15 16:20:00,34.72,34.77294053958678
2020-04-15 16:25:00,34.77,34.737492396498176
2020-04-15 16:30:00,34.74,34.794735858166874
2020-04-15 16:35:00,34.76,34.77260360154921
2020-04-15 16:40:00,34.77,34.77633107903468
2020-04-15 16:45:00,34.78,34.79265297462765
2020-04-15 16:50:00,34.8,34.78885443743042
2020-04-15 16:55:00,34.82,34.81915982186111
2020-04-15 17:00:00,34.84,34.83120817414035
2020-04-15 17:05:00,34.8,34.863896829880794
2020-04-15 17:10:00,34.77,34.807952219984124
2020-04-15 17:15:00,34.77,34.747371104816835
2020-04-15 17:20:00,34.77,34.77388524494122
2020-04-15 17:25:00,34.78,34.7728838522159
2020-04-15 17:30:00,34.78,34.76784415224115
2020-04-15 17:35:00,34.8,34.77377542037981
2020-04-15 17:40:00,34.81,34.817319042161074
2020-04-15 17:45:00,34.81,34.82984096766261
2020-04-15 17:50:00,34.8,34.82898745889069
2020-04-15 17:55:00,34.83,34.809687894558834
2020-04-15 18:00:00,34.85,34.848150999526176
2020-04-15 18:05:00,34.85,34.87616928870797
2020-04-15 18:10:00,34.84,34.86535723062379
2020-04-15 18:15:00,34.84,34.84723150241748
2020-04-15 18:20:00,34.83,34.84744207170586
2020-04-15 18:25:00,34.86,34.83245567830385
2020-04-15 18:30:00,34.88,34.872791578332645
2020-04-15 18:35:00,34.87,34.88774400917391
2020-04-15 18:40:00,34.86,34.86235019684042
2020-04-15 18:45:00,34.86,34.86312104313667
2020-04-15 18:50:00,34.85,34.864414379217294
2020-04-15 18:55:00,34.89,34.85890986974426
2020-04-15 19:00:00,34.89,34.887270201769205
2020-04-15 19:05:00,34.9,34.885635092449846
2020-04-15 19:10:00,34.92,34.89394320792132
2020-04-15 19:15:00,34.86,34.94156416680483
2020-04-15 19:20:00,34.85,34.85568172873528
2020-04-15 19:25:00,34.86,34.85309152391428
2020-04-15 19:30:00,34.86,34.864414379217294
2020-04-15 19:35:00,34.84,34.86635492411533
2020-04-15 19:40:00,34.89,34.84321903892152
2020-04-15 19:45:00,34.86,34.887270201769205
2020-04-15 19:50:00,34.86,34.86513916605428
2020-04-15 19:55:00,34.86,34.8614366359619
2020-04-15 20:00:00,34.87,34.864414379217294
2020-04-15 20:05:00,34.9,34.86544460065722
2020-04-15 20:10:00,34.91,34.898781935605854
2020-04-15 20:15:00,34.88,34.93808026303368
2020-04-15 20:20:00,34.87,34.87388845147384
2020-04-15 20:25:00,34.93,34.857140723662695
2020-04-15 20:30:00,34.93,34.94500443519027
2020-04-15 20:35:00,34.92,34.94324283056557
2020-04-15 20:40:00,34.96,34.93938241161084
2020-04-15 20:45:00,34.98,34.948557097866
2020-04-15 20:50:00,35.0,34.95095692030984
2020-04-15 20:55:00,35.01,35.005261432438296
2020-04-15 21:00:00,35.02,35.02175898703574
2020-04-15 21:05:00,35.03,35.02273905906455
2020-04-15 21:10:00,34.99,35.02957695074452
2020-04-15 21:15:00,34.99,34.98526262425089
2020-04-15 21:20:00,35.01,34.990415871975465
2020-04-15 21:25:00,35.01,35.02255752784742
2020-04-15 21:30:00,35.04,35.02175898703574
2020-04-15 21:35:00,35.06,35.034863439198915
2020-04-15 21:40:00,35.11,35.105919227138855
2020-04-15 21:45:00,35.17,35.16087295622741
2020-04-15 21:50:00,35.23,35.18747609340628
2020-04-15 21:55:00,35.23,35.25321321584009
2020-04-15 22:00:00,35.23,35.25163801899458
2020-04-15 22:05:00,35.21,35.249999570031264
2020-04-15 22:10:00,35.2,35.17856838336723
2020-04-15 22:15:00,35.16,35.177551998005974
2020-04-15 22:20:00,35.14,35.13704167670471
2020-04-15 22:25:00,35.14,35.110914879933325
2020-04-15 22:30:00,35.17,35.114032352983074
2020-04-15 22:35:00,35.16,35.150293061343575
2020-04-15 22:40:00,35.1,35.14363573850935
